,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.668676011243499,0.05817692355887782,-518.44,309.6,0.668676011243499,0.01802463553596285,-518.44,309.6,0.668676011243499,0.07105234949805432,-518.44,309.6,0.668676011243499,0.012091991033372485,-518.44,309.6,0.668676011243499,109.17631985209634,-518.44,309.6,0.668676011243499,0.025162083135644008,-518.44,309.6,0.668676011243499,8.998525898585463e-06,-518.44,309.6,0.668676011243499,0.020099529081125493,-518.44,309.6,0.668676011243499,7.721173153575528e-06,-518.44,309.6,0.668676011243499,4.514653928217091,-518.44,309.6,0.668676011243499,0.011418073456886094,-518.44,309.6,0.05882352941176471,0.0006621621621621848,False,True,False
0,0.5358896149283916,0.13407444849360106,-594.42,532.26,0.5358896149283916,0.024428767126493812,-594.42,532.26,0.5358896149283916,0.07741599379134381,-594.42,532.26,0.5358896149283916,0.05046878971575623,-594.42,532.26,0.5358896149283916,119.96157955250541,-594.42,532.26,0.5358896149283916,0.014316377952748854,-594.42,532.26,0.5358896149283916,1.3855470811247216e-05,-594.42,532.26,0.5358896149283916,0.01273198744214887,-594.42,532.26,0.5358896149283916,1.1888668262294861e-05,-594.42,532.26,0.5358896149283916,4.574497113959061,-594.42,532.26,0.5358896149283916,0.00656306592832744,-594.42,532.26,0.06334841628959277,-4.1115343867626704e-05,False,True,False
0,0.5149413907413071,0.06296528817766009,-629.49,304.2,0.5149413907413071,0.03206318229462814,-629.49,304.2,0.5149413907413071,0.06584401427322543,-629.49,304.2,0.5149413907413071,0.034247171486708555,-629.49,304.2,0.5149413907413071,91.58379041780586,-629.49,304.2,0.5149413907413071,0.013910096623868731,-629.49,304.2,0.5149413907413071,7.224434989270228e-06,-629.49,304.2,0.5149413907413071,0.0030253904829620703,-629.49,304.2,0.5149413907413071,6.198916813438697e-06,-629.49,304.2,0.5149413907413071,5.08583487570953,-629.49,304.2,0.5149413907413071,0.0030253803609931354,-629.49,304.2,0.18541548897682306,-0.0001502281502281384,False,True,False
0,0.4784409363569556,0.15995979050956685,-976.29,431.5,0.4784409363569556,0.026538428752865714,-976.29,431.5,0.4784409363569556,0.14101086774815633,-976.29,431.5,0.4784409363569556,0.05058875732972169,-976.29,431.5,0.4784409363569556,143.3948070428023,-976.29,431.5,0.4784409363569556,0.015020922048047817,-976.29,431.5,0.4784409363569556,1.341384093958787e-05,-976.29,431.5,0.4784409363569556,0.02248385286552429,-976.29,431.5,0.4784409363569556,1.150972833954494e-05,-976.29,431.5,0.4784409363569556,3.4410805320124846,-976.29,431.5,0.4784409363569556,0.009624073742923421,-976.29,431.5,0.07692307692307693,0.00035520591483891516,False,True,False
0,0.6850046213383856,0.07422002434604502,-296.83,321.82,0.6850046213383856,0.02093793497419778,-296.83,321.82,0.6850046213383856,0.06885390038355027,-296.83,321.82,0.6850046213383856,0.026698137659953693,-296.83,321.82,0.6850046213383856,77.20755204037512,-296.83,321.82,0.6850046213383856,0.017774023627638642,-296.83,321.82,0.6850046213383856,8.079017115615044e-06,-296.83,321.82,0.6850046213383856,0.018471365625740074,-296.83,321.82,0.6850046213383856,6.9321898679171335e-06,-296.83,321.82,0.6850046213383856,4.920005662857834,-296.83,321.82,0.6850046213383856,0.011176344007122476,-296.83,321.82,0.11758055398530243,0.0003325728325727982,False,True,False
0,0.29639408106007226,0.07426197945228757,-308.79,223.45,0.29639408106007226,0.024506823286014875,-308.79,223.45,0.29639408106007226,0.05792856117235524,-308.79,223.45,0.29639408106007226,0.02455048647206201,-308.79,223.45,0.29639408106007226,72.46969492276223,-308.79,223.45,0.29639408106007226,0.017589498899985626,-308.79,223.45,0.29639408106007226,1.0424915580092577e-05,-308.79,223.45,0.29639408106007226,0.022242918178325154,-308.79,223.45,0.29639408106007226,8.945084918625974e-06,-308.79,223.45,0.29639408106007226,5.124338284407126,-308.79,223.45,0.29639408106007226,0.01315956350768295,-308.79,223.45,0.06787330316742082,7.265707265704023e-05,False,True,False
0,0.8355870863735354,0.04979346123927217,-305.24,348.22,0.8355870863735354,0.01567409809330466,-305.24,348.22,0.8355870863735354,0.028892376202095633,-305.24,348.22,0.8355870863735354,0.00833012877549619,-305.24,348.22,0.8355870863735354,56.6992027173009,-305.24,348.22,0.8355870863735354,0.022633260101229284,-305.24,348.22,0.8355870863735354,3.099440088978872e-06,-305.24,348.22,0.8355870863735354,0.0012841962032156672,-305.24,348.22,0.8355870863735354,2.6594704372525432e-06,-305.24,348.22,0.8355870863735354,4.794422203782695,-305.24,348.22,0.8355870863735354,0.0012841950804320498,-305.24,348.22,0.18089315997738833,-0.0003774316434866812,False,True,False
0,0.5191201303465655,0.07060640761951024,-69.36,153.47,0.5191201303465655,0.0007167812019678371,-69.36,153.47,0.5191201303465655,0.0029065580367531618,-69.36,153.47,0.5191201303465655,0.02085177660899146,-69.36,153.47,0.5191201303465655,27.140685850741846,-69.36,153.47,0.5191201303465655,0.009455597667315598,-69.36,153.47,0.5191201303465655,2.0733210186853813e-06,-69.36,153.47,0.5191201303465655,0.0010025237935476232,-69.36,153.47,0.5191201303465655,1.7790103366523516e-06,-69.36,153.47,0.5191201303465655,4.784140757976434,-69.36,153.47,0.5191201303465655,0.001002522717575254,-69.36,153.47,0.16742081447963802,-9.336609336608002e-05,False,True,False
0,0.7328315440082744,0.04854389130789908,-59.31,41.76,0.7328315440082744,0.0006335175301363793,-59.31,41.76,0.7328315440082744,0.0017951454367946876,-59.31,41.76,0.7328315440082744,0.01446303900352097,-59.31,41.76,0.7328315440082744,22.485403603627454,-59.31,41.76,0.7328315440082744,0.019020649935449555,-59.31,41.76,0.7328315440082744,7.349659060973485e-07,-59.31,41.76,0.7328315440082744,0.00031302749234373274,-59.31,41.76,0.7328315440082744,6.306365161258485e-07,-59.31,41.76,0.7328315440082744,4.811997714163527,-59.31,41.76,0.7328315440082744,0.0003130270425136505,-59.31,41.76,0.17647058823529413,-0.0004024975768094784,False,True,False
0,0.47360324019278843,0.08113754650585289,-229.51,263.68,0.47360324019278843,0.016312316345477848,-229.51,263.68,0.47360324019278843,0.036307589953973866,-229.51,263.68,0.47360324019278843,0.030325726606434643,-229.51,263.68,0.47360324019278843,48.473056077011336,-229.51,263.68,0.47360324019278843,0.017600569602165363,-229.51,263.68,0.47360324019278843,4.03682481598474e-06,-229.51,263.68,0.47360324019278843,0.016669812553883123,-229.51,263.68,0.47360324019278843,3.4637921528645603e-06,-229.51,263.68,0.47360324019278843,3.2551977322096355,-229.51,263.68,0.47360324019278843,0.016459196254293523,-229.51,263.68,0.18541548897682306,-0.0003030888030888483,False,True,False
0,0.585694717025348,0.2554646598332076,-198.95,194.06,0.585694717025348,0.07773322497913691,-198.95,194.06,0.585694717025348,0.1378632188052641,-198.95,194.06,0.585694717025348,0.13632455877756028,-198.95,194.06,0.585694717025348,57.896659554700314,-198.95,194.06,0.585694717025348,0.01582549465235693,-198.95,194.06,0.585694717025348,4.0558166833285775e-06,-198.95,194.06,0.585694717025348,0.005748910427237338,-198.95,194.06,0.585694717025348,3.480088099325587e-06,-198.95,194.06,0.585694717025348,2.914421511487903,-198.95,194.06,0.585694717025348,0.00456614123899105,-198.95,194.06,0.1719457013574661,-2.4524941956121025e-05,False,True,False
0,0.53680252005098,0.3838782694164811,-258.98,246.14,0.53680252005098,0.2249956787689618,-258.98,246.14,0.53680252005098,0.6793286382872427,-258.98,246.14,0.53680252005098,0.18735622971489915,-258.98,246.14,0.53680252005098,63.76143695572881,-258.98,246.14,0.53680252005098,0.013910096623871566,-258.98,246.14,0.53680252005098,2.8134398937998797e-06,-258.98,246.14,0.53680252005098,0.004145972609712381,-258.98,246.14,0.53680252005098,2.4140683509752196e-06,-258.98,246.14,0.53680252005098,5.245815380328024,-258.98,246.14,0.53680252005098,0.004145957092080947,-258.98,246.14,0.09949123798756358,0.00016707616707619318,False,True,False
0,0.5818867698210481,0.07686694303432229,-477.71,267.62,0.5818867698210481,0.022461605200724887,-477.71,267.62,0.5818867698210481,0.07763413811993114,-477.71,267.62,0.5818867698210481,0.02153757271526287,-477.71,267.62,0.5818867698210481,82.6264926148018,-477.71,267.62,0.5818867698210481,0.01648841316182694,-477.71,267.62,0.5818867698210481,4.857914079263077e-06,-477.71,267.62,0.5818867698210481,0.006655983895466089,-477.71,267.62,0.5818867698210481,4.1683267008298435e-06,-477.71,267.62,0.5818867698210481,3.245248811898244,-477.71,267.62,0.5818867698210481,0.0059615876450999725,-477.71,267.62,0.07692307692307693,-0.00014282172080338552,False,True,False
0,0.5589536967895133,0.10368856691521143,-376.34,252.79,0.5589536967895133,0.0491627225359453,-376.34,252.79,0.5589536967895133,0.14502839741125143,-376.34,252.79,0.5589536967895133,0.05647515802661272,-376.34,252.79,0.5589536967895133,82.99463622433053,-376.34,252.79,0.5589536967895133,0.0217801992594765,-376.34,252.79,0.5589536967895133,2.7972049011025113e-06,-376.34,252.79,0.5589536967895133,0.0071132242726290665,-376.34,252.79,0.5589536967895133,2.4001379371300894e-06,-376.34,252.79,0.5589536967895133,3.9364997457516284,-376.34,252.79,0.5589536967895133,0.005100517929850912,-376.34,252.79,0.03165630299604296,0.00046647946647946216,False,True,False
0,0.6693306147264304,0.1328065331514444,-340.65,367.27,0.6693306147264304,0.04106108828665172,-340.65,367.27,0.6693306147264304,0.0890941248427703,-340.65,367.27,0.6693306147264304,0.0537662149922721,-340.65,367.27,0.6693306147264304,71.04079173696854,-340.65,367.27,0.6693306147264304,0.014115521027730194,-340.65,367.27,0.6693306147264304,3.287032187667589e-06,-340.65,367.27,0.6693306147264304,0.023632812348274156,-340.65,367.27,0.6693306147264304,2.8204335874998406e-06,-340.65,367.27,0.6693306147264304,5.535829344256096,-340.65,367.27,0.6693306147264304,0.014115358593132158,-340.65,367.27,0.17647058823529413,0.00027387687938147643,False,True,False
0,0.46487211541515805,0.03472089182063169,-273.12,200.32,0.46487211541515805,0.006191961137792874,-273.12,200.32,0.46487211541515805,0.01487557805780648,-273.12,200.32,0.46487211541515805,0.005587127366035914,-273.12,200.32,0.46487211541515805,45.35247228334056,-273.12,200.32,0.46487211541515805,0.012257550523743992,-273.12,200.32,0.46487211541515805,3.36358596581027e-06,-273.12,200.32,0.46487211541515805,0.002362457427981402,-273.12,200.32,0.46487211541515805,2.8861204548002916e-06,-273.12,200.32,0.46487211541515805,4.9925694677958665,-273.12,200.32,0.46487211541515805,0.0023624555212333805,-273.12,200.32,0.1719457013574661,9.126009126012124e-05,False,True,False
0,0.5659305392071163,0.05805899139524084,-230.2,717.77,0.5659305392071163,0.013309101441625332,-230.2,717.77,0.5659305392071163,0.03319374513705323,-230.2,717.77,0.5659305392071163,0.022678112927054645,-230.2,717.77,0.5659305392071163,78.04364476220283,-230.2,717.77,0.5659305392071163,0.011942008635397381,-230.2,717.77,0.5659305392071163,5.234886477885891e-06,-230.2,717.77,0.5659305392071163,0.009983419267300408,-230.2,717.77,0.5659305392071163,4.49178736501963e-06,-230.2,717.77,0.5659305392071163,4.924885125157062,-230.2,717.77,0.5659305392071163,0.006883500370568404,-230.2,717.77,0.18089315997738833,-0.000173477898248529,False,True,False
0,0.37625935840156616,0.04288293802257542,-367.08,248.82,0.37625935840156616,0.00864401497678622,-367.08,248.82,0.37625935840156616,0.012604682978171054,-367.08,248.82,0.37625935840156616,0.007908528862274295,-367.08,248.82,0.37625935840156616,85.62474816342407,-367.08,248.82,0.37625935840156616,0.01592429945218253,-367.08,248.82,0.37625935840156616,3.2013135723558875e-06,-367.08,248.82,0.37625935840156616,0.0036616952507499937,-367.08,248.82,0.37625935840156616,2.7468828438818867e-06,-367.08,248.82,0.37625935840156616,4.671927412804131,-367.08,248.82,0.37625935840156616,0.0036616818950400707,-367.08,248.82,0.06787330316742082,-0.00023464373464375735,False,True,False
0,0.8017811288809084,0.0268602966769095,-96.17,69.27,0.8017811288809084,0.000523793475423568,-96.17,69.27,0.8017811288809084,0.0003183874352799605,-96.17,69.27,0.8017811288809084,0.007352963433453495,-96.17,69.27,0.8017811288809084,39.70231743927169,-96.17,69.27,0.8017811288809084,0.013586575776196748,-96.17,69.27,0.8017811288809084,4.1243855568389573e-07,-96.17,69.27,0.8017811288809084,0.00035556173939295854,-96.17,69.27,0.8017811288809084,3.538923529848989e-07,-96.17,69.27,0.8017811288809084,3.158744478292965,-96.17,69.27,0.8017811288809084,0.0003555615081742019,-96.17,69.27,0.17637083097795364,3.750873475645114e-05,False,True,False
0,0.5450765714589199,0.020380980903664043,-85.05,50.66,0.5450765714589199,0.0010992549625134548,-85.05,50.66,0.5450765714589199,0.0036817039269126835,-85.05,50.66,0.5450765714589199,0.005401401056128285,-85.05,50.66,0.5450765714589199,35.16791074082076,-85.05,50.66,0.5450765714589199,0.012625476065840649,-85.05,50.66,0.5450765714589199,2.0121906075112029e-07,-85.05,50.66,0.5450765714589199,0.00022903867943295265,-85.05,50.66,0.5450765714589199,1.7265574688221574e-07,-85.05,50.66,0.5450765714589199,2.919422873052472,-85.05,50.66,0.5450765714589199,0.00022903856463998403,-85.05,50.66,0.1809954751131222,-5.458055458054521e-05,False,True,False
0,0.5192742529241982,0.03325446348610035,-180.73,276.6,0.5192742529241982,0.002624001361915794,-180.73,276.6,0.5192742529241982,0.006383061927874484,-180.73,276.6,0.5192742529241982,0.01125892050870897,-180.73,276.6,0.5192742529241982,47.17412016455952,-180.73,276.6,0.5192742529241982,0.015185900376597013,-180.73,276.6,0.5192742529241982,2.2604538919637523e-06,-180.73,276.6,0.5192742529241982,0.0022866085641970015,-180.73,276.6,0.5192742529241982,1.9395794491483823e-06,-180.73,276.6,0.5192742529241982,3.897154946613567,-180.73,276.6,0.5192742529241982,0.0022866065534899037,-180.73,276.6,0.1719457013574661,-0.00011685413520276194,False,True,False
0,0.6454512808964619,0.019506185642789057,-738.58,297.22,0.6454512808964619,0.0024443258486175007,-738.58,297.22,0.6454512808964619,0.007978458014586194,-738.58,297.22,0.6454512808964619,0.004507815293647095,-738.58,297.22,0.6454512808964619,95.95043765143939,-738.58,297.22,0.6454512808964619,0.023707220473366118,-738.58,297.22,0.6454512808964619,3.157940405014559e-06,-738.58,297.22,0.6454512808964619,0.010166928550933152,-738.58,297.22,0.6454512808964619,2.7096665554546847e-06,-738.58,297.22,0.6454512808964619,5.010522314623197,-738.58,297.22,0.6454512808964619,0.007398400043908593,-738.58,297.22,0.18993781797625775,0.0006009126009125693,False,True,False
0,0.5562569208806287,0.04760160216522022,-797.02,562.55,0.5562569208806287,0.007878569815062225,-797.02,562.55,0.5562569208806287,0.022563449708196275,-797.02,562.55,0.5562569208806287,0.013078959149371483,-797.02,562.55,0.5562569208806287,172.01737458616046,-797.02,562.55,0.5562569208806287,0.017499940968022265,-797.02,562.55,0.5562569208806287,7.154137858679944e-06,-797.02,562.55,0.5562569208806287,0.016416291091533336,-797.02,562.55,0.5562569208806287,6.138598454231395e-06,-797.02,562.55,0.5562569208806287,2.841282641918883,-797.02,562.55,0.5562569208806287,0.009238434923991751,-797.02,562.55,0.12669683257918554,0.00032838175957443513,False,True,False
0,0.43118926324050466,0.053768240243960624,-207.91,274.52,0.43118926324050466,0.014285021601057503,-207.91,274.52,0.43118926324050466,0.054325659460471805,-207.91,274.52,0.43118926324050466,0.012311819467266845,-207.91,274.52,0.43118926324050466,68.62116627467681,-207.91,274.52,0.43118926324050466,0.021517014217119088,-207.91,274.52,0.43118926324050466,4.750544817258244e-06,-207.91,274.52,0.43118926324050466,0.010151956504927137,-207.91,274.52,0.43118926324050466,4.076198648673962e-06,-207.91,274.52,0.43118926324050466,5.460418698904645,-207.91,274.52,0.43118926324050466,0.009598068750925268,-207.91,274.52,0.058790276992651214,0.0004455949455949649,False,True,False
0,0.6334285483681172,0.025262513423371245,-168.12,73.49,0.6334285483681172,0.0015221504792718628,-168.12,73.49,0.6334285483681172,0.00599044779835488,-168.12,73.49,0.6334285483681172,0.007800649608301334,-168.12,73.49,0.6334285483681172,33.21153627474557,-168.12,73.49,0.6334285483681172,0.012241648829884039,-168.12,73.49,0.6334285483681172,5.76776780679826e-07,-168.12,73.49,0.6334285483681172,0.00031649986078166836,-168.12,73.49,0.6334285483681172,4.949025479040793e-07,-168.12,73.49,0.6334285483681172,3.284274891668606,-168.12,73.49,0.6334285483681172,0.00031649956392910424,-168.12,73.49,0.1719457013574661,-2.0358020358035757e-05,False,True,False
0,0.7091124533030678,0.01917312772777028,-374.21,575.93,0.7091124533030678,0.0026217290538265788,-374.21,575.93,0.7091124533030678,0.011476720272122003,-374.21,575.93,0.7091124533030678,0.0056416921504632905,-374.21,575.93,0.7091124533030678,76.0749897621766,-374.21,575.93,0.7091124533030678,0.020168914793981668,-374.21,575.93,0.7091124533030678,4.4411505626471e-06,-374.21,575.93,0.7091124533030678,0.005024035145672367,-374.21,575.93,0.7091124533030678,3.810723320881706e-06,-374.21,575.93,0.7091124533030678,5.099071510226542,-374.21,575.93,0.7091124533030678,0.005024034220515026,-374.21,575.93,0.054267947993216506,-0.00034772220093320184,False,True,False
0,0.42472767203053624,0.04655496294545057,-250.49,260.15,0.42472767203053624,0.004379843129561596,-250.49,260.15,0.42472767203053624,0.013109033178354865,-250.49,260.15,0.42472767203053624,0.009910926256540662,-250.49,260.15,0.42472767203053624,59.567499019366906,-250.49,260.15,0.42472767203053624,0.018428654073659165,-250.49,260.15,0.42472767203053624,7.290883488296816e-06,-250.49,260.15,0.42472767203053624,0.01719706255332642,-250.49,260.15,0.42472767203053624,6.255932859462428e-06,-250.49,260.15,0.42472767203053624,5.926207948502655,-250.49,260.15,0.42472767203053624,0.009833355483380924,-250.49,260.15,0.1900452488687783,6.124956124954869e-05,False,True,False
0,0.47800561852701456,0.040091161310478844,-291.9,230.58,0.47800561852701456,0.012765366487779001,-291.9,230.58,0.47800561852701456,0.03519722005220264,-291.9,230.58,0.47800561852701456,0.005151805876826076,-291.9,230.58,0.47800561852701456,70.86109140597596,-291.9,230.58,0.47800561852701456,0.01933095834182106,-291.9,230.58,0.47800561852701456,9.25005843857762e-06,-291.9,230.58,0.47800561852701456,0.01409653241720178,-291.9,230.58,0.47800561852701456,7.937000314260081e-06,-291.9,230.58,0.47800561852701456,4.1377654778449795,-291.9,230.58,0.47800561852701456,0.012682088559238568,-291.9,230.58,0.08144796380090498,0.00046236728805534963,False,True,False
0,0.7028082740285603,0.02633638176562575,-522.93,216.5,0.7028082740285603,0.0008449773299024989,-522.93,216.5,0.7028082740285603,0.003452632268832102,-522.93,216.5,0.7028082740285603,0.007131610476711798,-522.93,216.5,0.7028082740285603,68.03217668808873,-522.93,216.5,0.7028082740285603,0.014201124681253433,-522.93,216.5,0.7028082740285603,1.6307351275433464e-06,-522.93,216.5,0.7028082740285603,0.009004328579376157,-522.93,216.5,0.7028082740285603,1.3992501026595415e-06,-522.93,216.5,0.7028082740285603,5.389876301202151,-522.93,216.5,0.7028082740285603,0.007272163662989402,-522.93,216.5,0.18993781797625775,0.00022358722358723098,False,True,False
0,0.5546571053842997,0.022949940704018224,-451.38,371.61,0.5546571053842997,0.0071679285478098535,-451.38,371.61,0.5546571053842997,0.02240947269121694,-451.38,371.61,0.5546571053842997,0.0037709245773093554,-451.38,371.61,0.5546571053842997,79.65084338949902,-451.38,371.61,0.5546571053842997,0.016901268963068913,-451.38,371.61,0.5546571053842997,9.425655236057719e-06,-451.38,371.61,0.5546571053842997,0.015547636865984635,-451.38,371.61,0.5546571053842997,8.087670912293287e-06,-451.38,371.61,0.5546571053842997,2.721498815381978,-451.38,371.61,0.5546571053842997,0.014890261922671595,-451.38,371.61,0.08144796380090498,0.0002698645267452721,False,True,False
